gen_gas,gen_elec
10530.0,310.0
10450.0,180.0
7070.0,220.0
6240.0,140.0
5230.0,250.0
220.0,150.0
3790.0,140.0
2240.0,70.0
7210.0,1090.0
nan,90.0
nan,200.0
nan,140.0
nan,130.0
nan,90.0
17850.0,170.0
1680.0,80.0
10740.0,110.0
6900.0,170.0
7480.0,120.0
3690.0,160.0
nan,170.0
nan,100.0
nan,270.0
nan,160.0
nan,150.0
nan,190.0
1240.0,180.0
790.0,170.0
760.0,270.0
1000.0,210.0
290.0,140.0
1250.0,130.0
1080.0,220.0
5390.0,110.0
1880.0,360.0
3160.0,260.0
1280.0,290.0
1640.0,320.0
620.0,230.0
340.0,210.0
840.0,260.0
1370.0,230.0
450.0,300.0
3640.0,320.0
2090.0,190.0
4110.0,210.0
5480.0,70.0
4150.0,70.0
2920.0,nan
1520.0,nan
660.0,nan
11610.0,nan
3870.0,nan
2270.0,nan
4620.0,nan
6480.0,nan
5670.0,nan
5280.0,nan
3390.0,nan
2320.0,nan
4980.0,nan
5980.0,nan
2280.0,nan
2960.0,nan
4290.0,nan
6890.0,nan
3520.0,nan
2050.0,nan
2090.0,100.0
5110.0,80.0
29580.0,100.0
2920.0,100.0
9300.0,440.0
5160.0,270.0
4140.0,280.0
2000.0,290.0
4420.0,470.0
5060.0,270.0
920.0,270.0
1380.0,200.0
1700.0,260.0
3340.0,340.0
nan,400.0
nan,290.0
6950.0,290.0
nan,420.0
nan,390.0
nan,320.0
nan,nan
nan,nan
nan,250.0
nan,100.0
nan,180.0
nan,400.0
nan,450.0
nan,470.0
nan,260.0
nan,690.0
nan,480.0
7010.0,350.0
900.0,520.0
nan,620.0
nan,650.0
nan,540.0
nan,510.0
nan,680.0
nan,780.0
nan,780.0
2260.0,2310.0
3020.0,940.0
1400.0,930.0
530.0,450.0
380.0,420.0
5370.0,340.0
1600.0,380.0
1940.0,360.0
110.0,580.0
4740.0,400.0
2130.0,280.0
1310.0,290.0
8670.0,480.0
4760.0,260.0
3610.0,230.0
nan,200.0
340.0,250.0
nan,180.0
nan,340.0
nan,240.0
1610.0,150.0
2040.0,80.0
1900.0,120.0
1480.0,400.0
2620.0,520.0
2070.0,360.0
890.0,520.0
220.0,600.0
1750.0,430.0
16290.0,640.0
1900.0,390.0
1620.0,650.0
310.0,640.0
6250.0,460.0
2260.0,270.0
3130.0,470.0
3210.0,380.0
2670.0,470.0
2480.0,370.0
1790.0,400.0
1080.0,730.0
3950.0,470.0
1240.0,480.0
1090.0,620.0
1900.0,490.0
1640.0,450.0
1870.0,530.0
1540.0,470.0
1790.0,230.0
300.0,210.0
280.0,140.0
13660.0,200.0
2670.0,210.0
4040.0,140.0
2520.0,270.0
4680.0,380.0
3380.0,430.0
6040.0,290.0
5360.0,350.0
870.0,250.0
4830.0,280.0
2050.0,330.0
4110.0,460.0
2920.0,560.0
1570.0,460.0
2840.0,460.0
4550.0,520.0
1460.0,540.0
1290.0,580.0
320.0,710.0
250.0,450.0
3400.0,380.0
1410.0,540.0
2760.0,430.0
5820.0,320.0
9840.0,310.0
2370.0,500.0
nan,370.0
nan,500.0
nan,270.0
nan,500.0
4860.0,390.0
3280.0,340.0
nan,180.0
nan,290.0
2840.0,230.0
nan,nan
nan,370.0
nan,350.0
nan,360.0
nan,520.0
nan,460.0
nan,470.0
4830.0,520.0
6820.0,1010.0
900.0,630.0
730.0,370.0
890.0,460.0
1580.0,300.0
2730.0,400.0
nan,380.0
nan,270.0
nan,400.0
nan,460.0
nan,650.0
nan,420.0
nan,180.0
nan,190.0
nan,230.0
3850.0,120.0
3560.0,220.0
3000.0,170.0
6920.0,190.0
6010.0,120.0
7110.0,120.0
8770.0,200.0
8430.0,2050.0
4960.0,90.0
2540.0,100.0
10430.0,90.0
1010.0,120.0
1620.0,120.0
1900.0,100.0
1440.0,100.0
1120.0,100.0
670.0,90.0
nan,240.0
nan,70.0
nan,200.0
nan,180.0
nan,280.0
nan,370.0
nan,350.0
990.0,380.0
480.0,230.0
nan,260.0
nan,480.0
nan,340.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
710.0,360.0
540.0,410.0
950.0,470.0
1410.0,400.0
550.0,550.0
1440.0,480.0
980.0,520.0
780.0,280.0
nan,520.0
400.0,400.0
8820.0,470.0
7070.0,430.0
nan,460.0
nan,480.0
nan,610.0
nan,260.0
nan,430.0
nan,320.0
nan,280.0
nan,240.0
750.0,250.0
1660.0,260.0
3490.0,200.0
1010.0,260.0
3710.0,250.0
9890.0,260.0
8690.0,370.0
5320.0,160.0
13010.0,130.0
8880.0,110.0
12010.0,70.0
7770.0,160.0
280.0,180.0
8850.0,300.0
nan,260.0
nan,170.0
nan,320.0
nan,380.0
nan,270.0
nan,290.0
nan,320.0
nan,360.0
nan,nan
nan,440.0
nan,420.0
nan,350.0
nan,510.0
nan,2890.0
nan,400.0
nan,250.0
nan,340.0
nan,390.0
nan,520.0
3610.0,420.0
6020.0,370.0
15800.0,320.0
4350.0,240.0
3110.0,370.0
5580.0,370.0
8140.0,310.0
12010.0,400.0
8990.0,480.0
36330.0,410.0
7160.0,240.0
7800.0,420.0
3920.0,470.0
4440.0,250.0
1550.0,230.0
900.0,230.0
1580.0,260.0
2650.0,280.0
3370.0,240.0
2320.0,290.0
3670.0,240.0
3400.0,nan
2400.0,340.0
3110.0,240.0
5150.0,160.0
3480.0,200.0
5570.0,260.0
4550.0,200.0
1500.0,100.0
3130.0,100.0
3080.0,nan
3400.0,nan
2740.0,nan
840.0,nan
2200.0,nan
130.0,570.0
3130.0,nan
3020.0,nan
1680.0,nan
2280.0,nan
2020.0,nan
2800.0,160.0
nan,90.0
2800.0,100.0
4150.0,90.0
7640.0,130.0
8980.0,100.0
9230.0,150.0
3840.0,80.0
8420.0,70.0
5370.0,100.0
7410.0,230.0
26460.0,260.0
7410.0,120.0
4330.0,110.0
8470.0,110.0
6670.0,240.0
7560.0,220.0
14970.0,190.0
6490.0,190.0
19380.0,160.0
7790.0,190.0
1100.0,280.0
6160.0,160.0
1270.0,180.0
2400.0,180.0
2110.0,180.0
1940.0,140.0
410.0,130.0
nan,110.0
1380.0,160.0
150.0,210.0
1200.0,120.0
1720.0,120.0
4380.0,80.0
1960.0,90.0
1300.0,1270.0
2490.0,110.0
3260.0,90.0
2020.0,nan
3790.0,90.0
2790.0,130.0
5640.0,110.0
1540.0,70.0
2290.0,140.0
580.0,100.0
190.0,110.0
4710.0,90.0
2690.0,100.0
480.0,80.0
660.0,210.0
3840.0,150.0
3020.0,130.0
3410.0,220.0
3200.0,190.0
4580.0,230.0
2910.0,410.0
3090.0,200.0
2660.0,280.0
2840.0,300.0
3480.0,170.0
4350.0,130.0
1360.0,190.0
14960.0,140.0
4050.0,170.0
5110.0,240.0
5090.0,200.0
7110.0,180.0
2200.0,300.0
nan,380.0
3850.0,300.0
1680.0,170.0
340.0,220.0
740.0,430.0
1130.0,370.0
1920.0,300.0
930.0,330.0
nan,180.0
nan,240.0
1130.0,230.0
1930.0,300.0
740.0,310.0
nan,520.0
2160.0,350.0
170.0,250.0
2510.0,290.0
170.0,500.0
3070.0,300.0
5750.0,240.0
2210.0,290.0
2840.0,300.0
3080.0,220.0
3740.0,190.0
7150.0,300.0
2730.0,260.0
1680.0,340.0
1340.0,330.0
1810.0,230.0
4460.0,170.0
2570.0,180.0
4000.0,200.0
7370.0,490.0
22120.0,640.0
5920.0,460.0
12010.0,380.0
220.0,380.0
5240.0,370.0
3780.0,280.0
nan,560.0
nan,360.0
nan,210.0
nan,240.0
nan,600.0
nan,420.0
nan,370.0
nan,270.0
630.0,390.0
13470.0,350.0
1400.0,270.0
400.0,410.0
1940.0,320.0
2420.0,170.0
1370.0,130.0
1500.0,100.0
2390.0,90.0
2190.0,140.0
1760.0,380.0
7760.0,260.0
410.0,70.0
900.0,180.0
630.0,260.0
5210.0,330.0
250.0,290.0
540.0,240.0
2780.0,380.0
2620.0,290.0
1820.0,260.0
nan,190.0
nan,230.0
nan,310.0
nan,260.0
nan,160.0
nan,240.0
680.0,340.0
1860.0,270.0
400.0,280.0
2070.0,360.0
1090.0,420.0
730.0,300.0
760.0,310.0
1930.0,330.0
2240.0,400.0
1260.0,400.0
220.0,500.0
4790.0,340.0
3600.0,280.0
7670.0,440.0
10720.0,710.0
3340.0,450.0
180.0,510.0
4640.0,590.0
4400.0,420.0
4200.0,380.0
690.0,470.0
4660.0,340.0
2800.0,350.0
2160.0,470.0
2400.0,110.0
2150.0,120.0
3660.0,170.0
6720.0,nan
4010.0,120.0
6280.0,300.0
3290.0,330.0
3420.0,400.0
7160.0,330.0
7470.0,470.0
8950.0,420.0
19870.0,400.0
10430.0,340.0
nan,490.0
6750.0,340.0
6880.0,460.0
660.0,490.0
190.0,510.0
2070.0,420.0
630.0,320.0
810.0,370.0
2940.0,350.0
4000.0,390.0
2210.0,280.0
1580.0,270.0
4300.0,250.0
3230.0,260.0
2880.0,340.0
2950.0,360.0
1550.0,420.0
6700.0,240.0
2630.0,310.0
2660.0,420.0
1600.0,380.0
5600.0,400.0
3380.0,380.0
5060.0,420.0
1840.0,320.0
1420.0,410.0
4380.0,690.0
6920.0,630.0
10530.0,460.0
170.0,910.0
10820.0,700.0
8130.0,590.0
nan,580.0
nan,520.0
nan,540.0
nan,400.0
180.0,730.0
240.0,440.0
1570.0,640.0
1270.0,460.0
1880.0,480.0
19700.0,400.0
1580.0,510.0
1650.0,630.0
1010.0,110.0
nan,80.0
nan,220.0
780.0,120.0
550.0,120.0
1190.0,140.0
440.0,200.0
2550.0,300.0
420.0,120.0
2480.0,230.0
2720.0,240.0
7070.0,90.0
2720.0,170.0
2020.0,100.0
1020.0,100.0
2960.0,170.0
2840.0,230.0
4860.0,260.0
6790.0,240.0
4870.0,200.0
2900.0,200.0
2460.0,280.0
2790.0,270.0
2840.0,340.0
8200.0,500.0
3980.0,290.0
3070.0,300.0
870.0,430.0
3000.0,380.0
610.0,370.0
2580.0,410.0
4070.0,300.0
700.0,240.0
1650.0,500.0
2580.0,290.0
2460.0,240.0
1990.0,450.0
1060.0,530.0
1150.0,440.0
1260.0,330.0
1930.0,410.0
2780.0,380.0
870.0,330.0
1160.0,220.0
4030.0,340.0
1320.0,340.0
2050.0,280.0
2650.0,240.0
1460.0,300.0
490.0,300.0
170.0,290.0
170.0,260.0
1140.0,300.0
890.0,180.0
1420.0,210.0
930.0,140.0
7430.0,120.0
2560.0,140.0
3480.0,250.0
9620.0,100.0
1670.0,130.0
900.0,140.0
4370.0,160.0
9070.0,180.0
1580.0,370.0
3680.0,300.0
460.0,210.0
5530.0,290.0
2960.0,190.0
3610.0,240.0
3110.0,250.0
3260.0,270.0
8030.0,140.0
2190.0,230.0
2640.0,210.0
2810.0,150.0
2450.0,150.0
410.0,290.0
3130.0,240.0
2410.0,350.0
3580.0,420.0
830.0,320.0
7160.0,390.0
7180.0,410.0
nan,680.0
nan,600.0
15480.0,360.0
35440.0,530.0
3530.0,460.0
11130.0,440.0
6850.0,390.0
13100.0,440.0
6120.0,610.0
9180.0,400.0
12030.0,260.0
730.0,300.0
2300.0,480.0
640.0,440.0
1440.0,370.0
1030.0,280.0
390.0,220.0
1850.0,270.0
3390.0,260.0
2190.0,190.0
1110.0,200.0
770.0,230.0
660.0,200.0
220.0,190.0
1440.0,200.0
580.0,220.0
1340.0,250.0
1070.0,200.0
170.0,290.0
3300.0,240.0
2820.0,210.0
3600.0,200.0
5040.0,190.0
3430.0,260.0
11100.0,240.0
7020.0,330.0
16310.0,180.0
nan,210.0
nan,170.0
nan,200.0
nan,150.0
5560.0,220.0
2010.0,260.0
4310.0,390.0
2250.0,200.0
4010.0,290.0
3140.0,280.0
1520.0,250.0
320.0,570.0
490.0,480.0
630.0,280.0
3400.0,150.0
1530.0,140.0
560.0,90.0
760.0,110.0
1920.0,140.0
630.0,230.0
2170.0,360.0
950.0,310.0
6160.0,400.0
3730.0,260.0
4610.0,160.0
8950.0,170.0
18760.0,220.0
12030.0,100.0
9680.0,180.0
4420.0,390.0
9440.0,340.0
8930.0,260.0
11110.0,350.0
6820.0,270.0
9260.0,260.0
7440.0,220.0
24730.0,380.0
8960.0,360.0
1830.0,220.0
5240.0,260.0
7210.0,310.0
3020.0,310.0
840.0,370.0
5650.0,420.0
6920.0,620.0
8460.0,630.0
4450.0,560.0
4450.0,460.0
4810.0,600.0
4530.0,500.0
1240.0,860.0
2970.0,620.0
450.0,530.0
6070.0,590.0
3270.0,540.0
2670.0,610.0
1160.0,920.0
6280.0,630.0
7740.0,720.0
23260.0,550.0
nan,570.0
8220.0,1010.0
10980.0,720.0
9600.0,280.0
26680.0,500.0
5940.0,590.0
5710.0,960.0
1290.0,860.0
nan,900.0
nan,1270.0
nan,1210.0
nan,270.0
nan,70.0
nan,90.0
nan,120.0
nan,130.0
nan,70.0
nan,140.0
nan,100.0
nan,120.0
nan,740.0
nan,1380.0
nan,130.0
nan,100.0
nan,140.0
nan,170.0
nan,190.0
nan,390.0
nan,310.0
nan,280.0
nan,260.0
nan,270.0
nan,320.0
nan,480.0
nan,250.0
nan,250.0
nan,210.0
nan,350.0
nan,370.0
nan,350.0
nan,300.0
nan,350.0
nan,320.0
nan,340.0
nan,390.0
nan,340.0
nan,320.0
nan,290.0
nan,260.0
nan,290.0
nan,320.0
nan,430.0
nan,370.0
nan,400.0
nan,380.0
nan,340.0
nan,210.0
nan,250.0
nan,370.0
nan,330.0
nan,410.0
nan,270.0
nan,270.0
nan,400.0
nan,250.0
nan,360.0
nan,470.0
nan,430.0
4740.0,290.0
nan,380.0
nan,370.0
nan,290.0
nan,260.0
nan,210.0
nan,260.0
1840.0,570.0
1910.0,290.0
nan,300.0
nan,360.0
nan,490.0
nan,320.0
nan,460.0
320.0,450.0
580.0,260.0
470.0,320.0
340.0,240.0
640.0,330.0
1260.0,200.0
920.0,270.0
670.0,370.0
1060.0,420.0
550.0,360.0
410.0,240.0
700.0,290.0
580.0,250.0
740.0,220.0
2690.0,250.0
700.0,170.0
3210.0,150.0
780.0,210.0
390.0,130.0
1340.0,120.0
1680.0,120.0
650.0,130.0
1530.0,200.0
2170.0,120.0
950.0,110.0
2690.0,120.0
720.0,1420.0
2210.0,140.0
2900.0,180.0
3500.0,140.0
4720.0,100.0
1500.0,120.0
12700.0,210.0
2610.0,120.0
3950.0,110.0
6460.0,130.0
4640.0,100.0
2550.0,60.0
3920.0,nan
580.0,nan
2460.0,nan
4030.0,100.0
2710.0,140.0
2430.0,290.0
5550.0,190.0
4340.0,290.0
8810.0,230.0
9890.0,340.0
17360.0,220.0
11320.0,220.0
3860.0,390.0
1010.0,480.0
nan,350.0
nan,300.0
nan,730.0
220.0,520.0
1440.0,400.0
1530.0,590.0
320.0,480.0
1680.0,210.0
2420.0,310.0
870.0,220.0
280.0,260.0
950.0,430.0
3580.0,300.0
840.0,260.0
9680.0,160.0
370.0,140.0
1530.0,170.0
1720.0,140.0
730.0,120.0
2440.0,280.0
1500.0,260.0
1740.0,160.0
3570.0,nan
10380.0,300.0
1790.0,350.0
320.0,310.0
2400.0,460.0
9100.0,300.0
2560.0,220.0
3260.0,330.0
4570.0,310.0
5250.0,350.0
nan,380.0
nan,210.0
nan,220.0
nan,260.0
nan,280.0
nan,280.0
nan,250.0
nan,150.0
nan,400.0
nan,270.0
nan,260.0
nan,290.0
1200.0,340.0
1420.0,410.0
3480.0,880.0
3170.0,490.0
1510.0,580.0
2260.0,1620.0
3280.0,590.0
980.0,480.0
3670.0,410.0
2840.0,200.0
4110.0,310.0
950.0,480.0
2940.0,400.0
3920.0,350.0
4640.0,500.0
3690.0,340.0
1710.0,330.0
2240.0,320.0
4050.0,400.0
3630.0,600.0
5320.0,550.0
4810.0,290.0
7760.0,560.0
4350.0,500.0
4660.0,680.0
15530.0,420.0
3260.0,550.0
5650.0,600.0
4480.0,nan
5540.0,300.0
5660.0,560.0
6220.0,1000.0
7330.0,560.0
5160.0,440.0
3480.0,410.0
6960.0,420.0
14000.0,270.0
5810.0,510.0
490.0,480.0
3840.0,540.0
5040.0,690.0
3070.0,520.0
4990.0,540.0
nan,450.0
110.0,580.0
590.0,340.0
11530.0,280.0
nan,440.0
nan,290.0
nan,640.0
nan,360.0
nan,420.0
nan,540.0
nan,370.0
nan,460.0
nan,530.0
nan,560.0
5130.0,500.0
nan,nan
nan,nan
nan,540.0
nan,560.0
nan,900.0
1500.0,780.0
1720.0,650.0
670.0,960.0
580.0,740.0
110.0,1570.0
2040.0,100.0
18090.0,100.0
1320.0,90.0
nan,140.0
780.0,130.0
490.0,200.0
4180.0,140.0
630.0,150.0
3180.0,210.0
1210.0,260.0
12010.0,220.0
8060.0,180.0
10910.0,190.0
1660.0,200.0
nan,280.0
nan,110.0
24150.0,270.0
1250.0,290.0
560.0,200.0
630.0,320.0
nan,250.0
320.0,150.0
2610.0,270.0
1670.0,270.0
1210.0,nan
4010.0,nan
3760.0,nan
1990.0,nan
5280.0,nan
4740.0,nan
3210.0,300.0
2710.0,320.0
6610.0,280.0
5150.0,470.0
12320.0,340.0
3830.0,490.0
2960.0,450.0
3190.0,480.0
860.0,410.0
8960.0,410.0
8820.0,370.0
6480.0,250.0
nan,310.0
nan,510.0
5240.0,400.0
3190.0,330.0
1140.0,520.0
1220.0,350.0
2200.0,430.0
5280.0,400.0
1950.0,400.0
1480.0,510.0
2970.0,350.0
5490.0,220.0
5430.0,810.0
250.0,460.0
3690.0,490.0
3280.0,710.0
9280.0,1030.0
6330.0,620.0
14520.0,390.0
16750.0,530.0
8790.0,410.0
9180.0,340.0
5250.0,330.0
nan,580.0
6640.0,320.0
4090.0,420.0
1710.0,250.0
nan,330.0
6640.0,750.0
1330.0,360.0
4590.0,280.0
4210.0,310.0
4130.0,370.0
8140.0,270.0
2530.0,380.0
6090.0,370.0
4520.0,420.0
3660.0,340.0
7560.0,400.0
nan,240.0
5850.0,400.0
8110.0,270.0
3440.0,560.0
1520.0,510.0
nan,330.0
nan,250.0
nan,550.0
nan,480.0
nan,280.0
nan,300.0
22440.0,450.0
3650.0,500.0
4300.0,400.0
5250.0,390.0
11470.0,410.0
4750.0,480.0
9600.0,250.0
5410.0,580.0
3800.0,440.0
4540.0,440.0
4510.0,540.0
3940.0,540.0
3240.0,480.0
8360.0,380.0
4600.0,660.0
10860.0,420.0
18930.0,480.0
5920.0,360.0
1160.0,480.0
14540.0,430.0
8160.0,500.0
11270.0,270.0
4270.0,610.0
1880.0,1020.0
nan,750.0
2140.0,440.0
550.0,370.0
3810.0,570.0
980.0,460.0
3730.0,580.0
6080.0,310.0
4540.0,240.0
7370.0,560.0
6080.0,440.0
5370.0,330.0
7990.0,360.0
12360.0,480.0
5660.0,390.0
4650.0,380.0
3140.0,370.0
6500.0,590.0
nan,690.0
3940.0,860.0
4950.0,490.0
11100.0,400.0
14740.0,450.0
12450.0,520.0
3870.0,540.0
5170.0,610.0
10140.0,380.0
7870.0,370.0
4210.0,310.0
3690.0,300.0
5370.0,350.0
7950.0,320.0
4550.0,320.0
5820.0,160.0
220.0,330.0
7740.0,180.0
9440.0,200.0
4740.0,400.0
1190.0,380.0
4260.0,260.0
3000.0,210.0
4740.0,100.0
3890.0,190.0
5030.0,260.0
2240.0,150.0
1850.0,310.0
2600.0,320.0
4640.0,200.0
2450.0,350.0
nan,330.0
1500.0,290.0
2840.0,90.0
2520.0,150.0
3780.0,90.0
3550.0,120.0
2870.0,70.0
6060.0,130.0
3870.0,160.0
1350.0,110.0
7380.0,110.0
4580.0,120.0
3980.0,170.0
440.0,200.0
7580.0,110.0
3920.0,130.0
1610.0,120.0
3370.0,160.0
6940.0,90.0
3690.0,310.0
3900.0,480.0
3480.0,320.0
5300.0,260.0
1950.0,160.0
6030.0,290.0
8880.0,300.0
7910.0,270.0
8950.0,290.0
82780.0,210.0
4540.0,130.0
5270.0,80.0
4340.0,110.0
3370.0,100.0
2980.0,100.0
160.0,160.0
490.0,60.0
11510.0,240.0
nan,350.0
nan,200.0
nan,200.0
nan,290.0
nan,270.0
nan,300.0
nan,270.0
nan,150.0
nan,110.0
900.0,170.0
nan,170.0
nan,140.0
nan,90.0
4230.0,220.0
1370.0,140.0
19360.0,70.0
1790.0,70.0
500.0,110.0
2220.0,840.0
1900.0,120.0
1390.0,1480.0
980.0,nan
2260.0,nan
3400.0,nan
1420.0,nan
390.0,nan
560.0,nan
2790.0,190.0
1930.0,200.0
2880.0,150.0
430.0,150.0
730.0,130.0
2540.0,150.0
12400.0,250.0
1050.0,180.0
nan,220.0
nan,190.0
3010.0,200.0
1500.0,160.0
3120.0,380.0
2750.0,170.0
4130.0,200.0
3110.0,90.0
5220.0,200.0
11830.0,330.0
3810.0,320.0
6150.0,540.0
5750.0,90.0
2240.0,240.0
2860.0,220.0
2480.0,200.0
21330.0,220.0
4110.0,250.0
17850.0,370.0
2710.0,90.0
4810.0,350.0
3510.0,430.0
5550.0,360.0
1790.0,290.0
2680.0,760.0
1010.0,410.0
2040.0,260.0
460.0,610.0
830.0,340.0
nan,290.0
nan,390.0
nan,270.0
nan,180.0
nan,240.0
nan,300.0
2130.0,250.0
3190.0,170.0
1100.0,230.0
760.0,290.0
nan,100.0
750.0,140.0
360.0,110.0
630.0,110.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
240.0,nan
630.0,nan
1010.0,nan
900.0,nan
2600.0,nan
2450.0,nan
2660.0,nan
320.0,nan
3120.0,nan
3630.0,nan
2460.0,nan
3010.0,nan
4720.0,nan
1520.0,nan
2820.0,nan
2190.0,nan
1550.0,nan
3370.0,nan
3840.0,nan
2650.0,nan
840.0,nan
2040.0,nan
4000.0,nan
3790.0,nan
3280.0,nan
1270.0,nan
4890.0,nan
5830.0,nan
7450.0,nan
8710.0,nan
13120.0,nan
93260.0,nan
6000.0,nan
17590.0,nan
13990.0,nan
9170.0,nan
nan,110.0
nan,250.0
nan,nan
nan,130.0
3480.0,80.0
1400.0,1150.0
840.0,70.0
1580.0,100.0
3060.0,80.0
950.0,300.0
2050.0,220.0
3260.0,120.0
2360.0,120.0
4270.0,140.0
4240.0,120.0
1910.0,220.0
4800.0,150.0
2920.0,130.0
3600.0,150.0
3610.0,100.0
2400.0,110.0
2050.0,80.0
2720.0,90.0
2610.0,130.0
390.0,110.0
280.0,120.0
2630.0,120.0
360.0,100.0
280.0,150.0
4000.0,140.0
1940.0,250.0
1540.0,180.0
4230.0,260.0
1150.0,200.0
1530.0,360.0
740.0,310.0
820.0,220.0
1420.0,300.0
390.0,420.0
940.0,390.0
1320.0,360.0
2600.0,310.0
1930.0,480.0
730.0,430.0
3100.0,210.0
1570.0,250.0
2740.0,270.0
8980.0,460.0
450.0,180.0
5060.0,300.0
1570.0,340.0
5820.0,200.0
7030.0,200.0
4190.0,190.0
2340.0,270.0
nan,340.0
nan,540.0
nan,390.0
nan,600.0
nan,730.0
nan,400.0
nan,470.0
nan,310.0
nan,410.0
nan,320.0
nan,400.0
nan,310.0
nan,150.0
370.0,250.0
1260.0,300.0
1320.0,360.0
2510.0,260.0
5000.0,240.0
3630.0,270.0
3760.0,510.0
nan,500.0
8270.0,180.0
6180.0,180.0
4400.0,400.0
2830.0,360.0
8620.0,390.0
6140.0,320.0
9130.0,340.0
4060.0,380.0
6920.0,430.0
4900.0,360.0
8690.0,320.0
3900.0,260.0
550.0,260.0
4040.0,200.0
nan,260.0
nan,160.0
3510.0,220.0
2530.0,170.0
670.0,210.0
3790.0,190.0
2850.0,180.0
2750.0,170.0
2280.0,170.0
1380.0,120.0
1870.0,150.0
4170.0,170.0
4740.0,nan
4230.0,nan
5270.0,70.0
1680.0,110.0
4990.0,90.0
4540.0,130.0
2740.0,400.0
2610.0,260.0
4580.0,100.0
6060.0,180.0
4830.0,180.0
5820.0,180.0
12530.0,nan
8020.0,160.0
11520.0,nan
5130.0,250.0
2460.0,260.0
3700.0,170.0
13590.0,240.0
6170.0,170.0
11400.0,210.0
6790.0,150.0
6460.0,220.0
1300.0,80.0
210.0,130.0
2340.0,100.0
840.0,190.0
1920.0,150.0
360.0,100.0
2170.0,170.0
16380.0,230.0
5640.0,180.0
1700.0,200.0
3880.0,120.0
1340.0,130.0
2170.0,140.0
220.0,140.0
420.0,210.0
770.0,320.0
1700.0,190.0
4420.0,180.0
850.0,150.0
220.0,110.0
970.0,260.0
570.0,260.0
670.0,380.0
340.0,320.0
3290.0,300.0
1410.0,270.0
370.0,310.0
880.0,510.0
4190.0,470.0
1750.0,260.0
490.0,470.0
1040.0,410.0
3160.0,670.0
690.0,600.0
2640.0,330.0
3880.0,410.0
2640.0,390.0
2830.0,480.0
2630.0,380.0
3620.0,380.0
1800.0,520.0
780.0,nan
3400.0,nan
2050.0,nan
nan,nan
1420.0,nan
1820.0,nan
nan,nan
3240.0,1190.0
690.0,110.0
1090.0,100.0
790.0,140.0
1120.0,110.0
1320.0,170.0
1680.0,380.0
660.0,170.0
2400.0,120.0
390.0,120.0
5000.0,230.0
3430.0,560.0
5250.0,330.0
830.0,750.0
2610.0,1190.0
7530.0,530.0
5220.0,340.0
1060.0,380.0
nan,110.0
nan,100.0
2170.0,200.0
1330.0,250.0
990.0,300.0
390.0,280.0
1030.0,260.0
1130.0,270.0
860.0,300.0
670.0,370.0
nan,580.0
4890.0,420.0
2620.0,490.0
4270.0,540.0
2460.0,370.0
20220.0,580.0
8780.0,520.0
5990.0,640.0
4130.0,520.0
9630.0,580.0
17060.0,580.0
6420.0,760.0
6640.0,450.0
nan,710.0
180.0,680.0
810.0,480.0
580.0,540.0
630.0,360.0
nan,540.0
nan,nan
nan,380.0
nan,500.0
1040.0,450.0
110.0,400.0
470.0,500.0
700.0,360.0
930.0,440.0
nan,400.0
nan,nan
7610.0,nan
5580.0,nan
5320.0,370.0
2500.0,260.0
3280.0,340.0
5070.0,420.0
1480.0,330.0
2160.0,180.0
3080.0,300.0
3400.0,220.0
2870.0,120.0
1540.0,120.0
3630.0,170.0
4060.0,120.0
7030.0,110.0
1170.0,290.0
2410.0,250.0
3500.0,160.0
nan,130.0
nan,110.0
1850.0,170.0
1740.0,280.0
460.0,300.0
4350.0,370.0
2170.0,330.0
3460.0,340.0
5210.0,140.0
6450.0,150.0
6610.0,170.0
9690.0,220.0
nan,210.0
nan,140.0
7580.0,270.0
3470.0,290.0
6480.0,280.0
4350.0,330.0
6160.0,310.0
8570.0,520.0
6780.0,430.0
1000.0,480.0
nan,560.0
5690.0,930.0
280.0,590.0
590.0,690.0
3980.0,800.0
7520.0,450.0
3020.0,400.0
4200.0,490.0
3560.0,290.0
23220.0,370.0
2240.0,460.0
2130.0,510.0
3730.0,250.0
3580.0,440.0
4270.0,590.0
3480.0,230.0
2830.0,290.0
9270.0,230.0
5100.0,220.0
3790.0,580.0
7230.0,nan
5550.0,420.0
18640.0,480.0
2010.0,920.0
2190.0,550.0
4110.0,360.0
nan,400.0
nan,640.0
1570.0,790.0
nan,630.0
nan,570.0
nan,590.0
460.0,610.0
21960.0,450.0
3660.0,600.0
3940.0,620.0
7180.0,580.0
3620.0,610.0
7580.0,720.0
4060.0,960.0
2480.0,820.0
4570.0,2430.0
3500.0,770.0
nan,620.0
nan,590.0
nan,1400.0
nan,590.0
nan,710.0
nan,1370.0
nan,990.0
nan,760.0
nan,390.0
nan,700.0
nan,600.0
nan,360.0
nan,400.0
7060.0,290.0
700.0,500.0
1680.0,250.0
2080.0,590.0
1150.0,260.0
1930.0,210.0
2410.0,390.0
2940.0,400.0
3200.0,350.0
3790.0,370.0
5430.0,410.0
7110.0,210.0
7670.0,260.0
8170.0,390.0
